,PolyT_raw,PolyT_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass,DAPI_raw,DAPI_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass
3071341200072200448,41351371.0,358357.6344996613,20605271.0,232239.51327392488,7902652.0,123533.06199827706,17864319.0,187489.09847819502
3071341200072200452,39190070.0,348182.8426076959,21643212.0,273099.6694566381,7959612.0,129787.19965800668,18437621.0,209226.88355616544
3071341200072200457,27408908.0,360489.68725377147,14046948.0,170141.06028422064,5340854.0,122960.37151095328,12030595.0,135545.27708259135
3071341200072200471,184528703.0,1530228.8441786245,92198379.0,1046238.4310234446,34688070.0,538467.11716929,80055110.0,832182.032860755
3071341200072200478,140532207.0,1252279.417997399,77158198.0,968159.4548171149,27597823.0,442990.559594238,65529674.0,745114.0510594066
3071341200072200483,80492252.0,676819.4656250856,44156588.0,419561.35771754046,15379360.0,220558.9277857148,36741080.0,332183.7894745904
3071341200072200485,199254375.0,1718762.6830505896,105235584.0,1189276.886447871,38666858.0,611964.4418684652,88903068.0,943958.7876690724
3071341200072200487,140038138.0,1155767.863714421,68229629.0,753438.3034271869,29071000.0,451722.9356391305,59413264.0,604641.8574955022
3071341200072200490,65621923.0,590897.0594147809,33901705.0,392385.8934137814,11491867.0,187435.56111607712,29004771.0,305433.9805395702
3071341200072200501,67848837.0,593910.8178388813,36496298.0,410017.8479841063,13074752.0,207312.70106721116,30882165.0,327548.3938938614
3071341200072200502,67666956.0,565497.3218159077,35210428.0,363966.89984993683,11296030.0,159495.60864558764,30455424.0,297441.8922301764
3071341200072200508,32021582.0,252556.85255353406,16004283.0,173772.5123032966,6263736.0,96404.85009925274,13824433.0,137997.2555351618
3071341200072300004,28832821.0,264994.6481909858,14800330.0,164041.49573435035,4515368.0,62236.114976549914,13102088.0,133239.46308097962
3071341200073100051,11683820.0,99733.36521932727,6426957.0,54760.98342509548,2284779.0,38013.865181817055,5640178.0,44692.355733707715
3071341200073100056,107277374.0,1076151.202453727,54131528.0,501103.7852402468,19051717.0,343924.06793887785,47562790.0,414544.90267976257
3071341200073100062,122805100.0,878896.581635538,63697013.0,714065.9535676942,23177253.0,313837.44502334227,55183486.0,563218.8214867229
3071341200073100068,20461979.0,134031.85119819536,11013629.0,91958.73114453896,4108254.0,49814.433105155826,9476782.0,76716.44941290925
3071341200073100072,48705847.0,462733.8437466549,23658309.0,301260.29820705875,8337186.0,132778.88290271963,20700145.0,242305.87327080203
3071341200073100075,241775410.0,2147345.7203009482,132170511.0,1716880.4789501205,44083152.0,750212.6831782364,109968397.0,1380500.4153950918
3071341200073100081,10257434.0,92218.01466539057,5657291.0,72425.63190968572,1790583.0,30034.916780153897,4757230.0,59471.1841598546
3071341200073100082,286825403.0,2549733.5096219727,157984794.0,2002100.815066871,55085204.0,900536.8988567082,132152968.0,1602274.6847667485
3071341200073100083,14888065.0,141498.47540907195,8065976.0,105896.17995516429,2996735.0,48324.035118935964,6699894.0,77791.98095323532
3071341200073100087,42754142.0,389178.3549662361,22908442.0,284661.80815057305,8369406.0,136878.64236932617,18910049.0,227313.5460823892
3071341200073100092,34836711.0,310684.60450869414,16872205.0,829360.6406430338,6733171.0,110316.42793314901,13958550.0,681903.1427050652
3071341200073200049,200380857.0,1600236.6131843454,105083719.0,1197206.0136266225,40232283.0,628360.957222163,92628574.0,990868.961043474
3071341200073200065,80824931.0,634144.210745326,44250360.0,479932.6792320954,16255212.0,242158.98887857088,37274592.0,386679.50552234595
3071341200073200069,34369243.0,320774.72083674173,18572825.0,226603.35913756076,6396636.0,116868.58229260173,15585864.0,200607.46640768024
3071341200073200070,21117319.0,219931.45821925244,11144811.0,140939.46862483563,3788820.0,69354.8749997509,9319369.0,113611.16214661488
3071341200073200078,119545253.0,1077953.7261651692,65558399.0,833785.8688785079,21397850.0,351000.3929296959,54770278.0,668302.0431769759
3071341200073200096,12265720.0,596811.4592452045,4741796.0,626911.151364979,2467607.0,133250.38789911536,3953116.0,523541.3204935256
3071341200074100058,33444720.0,271586.1921643177,17627797.0,149627.0177371664,4958237.0,73430.95905428223,15369095.0,120829.93994251863
3071341200074100063,89804787.0,1028396.7679161413,40993891.0,373802.3120052161,18505727.0,340955.04461677704,35568561.0,294078.2667031732
3071341200074200078,122211692.0,880197.1510673532,66659839.0,498501.30722521065,21634589.0,278171.42513559567,59448299.0,413166.19719959865
3071341200074200086,49538934.0,424044.19227487035,26384093.0,232297.52502577504,8346777.0,130693.63902573183,23458623.0,191682.2089783835
3071341200074200089,105656722.0,1012247.8680789472,57268890.0,531386.8103249517,21672446.0,397855.0627333023,49520610.0,425190.284527149
3071341200075100066,11391825.0,96845.41188672338,6188431.0,67188.34580542665,2188854.0,31812.608318719536,5108628.0,52875.968438744625
3071341200075100068,19333697.0,153719.65956828778,10602004.0,110979.67286429403,3630331.0,50067.631850760954,8795121.0,88911.84162392095
3071341200075100070,13929049.0,110737.8747326033,7553754.0,80536.2448837428,2738147.0,39647.624979855034,6228962.0,62417.55789870538
3071341200075100071,96436375.0,779774.4393023177,51921751.0,551264.5880678648,18500121.0,264756.54805142945,42862106.0,431702.66739368427
3071341200075100093,15562873.0,127080.37170205475,8252537.0,83597.60779766706,2944496.0,41798.2822087447,6837937.0,67137.92519089235
3071341200075100098,77994566.0,586263.8617315358,41686119.0,431098.9953892427,14596122.0,202673.98845486372,34631267.0,334779.52548536507
3071341200075100100,13895945.0,114607.05032464548,7348156.0,75111.42561128343,2663763.0,39196.00370500182,6176797.0,60542.48627002632
3071341200075100103,111551655.0,854943.5353576009,58169060.0,600696.3079937659,22112980.0,310346.1969408976,48487474.0,471792.5068291794
3071341200075200067,293723097.0,3036170.028854292,145206480.0,1302034.1966754214,63596068.0,1007148.2663491558,133287316.0,1216674.0227014252
3071341200075200074,57114802.0,484125.13479323115,30580273.0,329634.2657409135,10101377.0,144589.37302665284,25312033.0,260205.16102129314
3071341200075200098,85726125.0,672059.8920864066,46072622.0,477212.2503280002,16374017.0,226377.66084382025,38532786.0,379462.07511870505
3071341200075200108,23987112.0,177436.41483334437,12906344.0,131257.2646673701,4398836.0,60356.52843452834,10849501.0,106530.45648942112
3071341200075200109,78465568.0,596201.550115095,41670911.0,429250.4867519457,14600736.0,207906.4215775296,35080658.0,337908.36467794486
3071341200075300001,323312419.0,2830655.4017016226,91562044.0,905793.6886534782,41600890.0,548033.8510912027,80816124.0,716855.8338706862
3071341200076100079,65104949.0,713867.5344380818,36493620.0,347232.91025518166,13006502.0,272737.28490957594,30792943.0,286646.0053378544
3071341200076200078,69210786.0,810527.1924601156,37087351.0,343488.8922795369,14638069.0,324886.39234628144,31412902.0,270916.4170856119
3071341200076200079,21386363.0,247211.5345573139,11307327.0,105543.70273515616,4649092.0,97799.07946832119,9656846.0,83182.57874373537
3071341200076200083,75452389.0,867980.1579455405,39704011.0,373612.5903218031,13944374.0,316905.49090673466,33707769.0,293663.5834430045
3071341200077200030,22145237.0,1146482.7189095768,8323762.0,865466.4237736571,4554842.0,274215.8586004002,6947219.0,720874.7612375397
3071341200077200033,21283533.0,295527.0821526661,10989846.0,101616.45197493964,4399065.0,102785.46556479263,9238712.0,79898.41481152177
3071341200077200040,36291217.0,965383.3038891258,15728262.0,1160980.1582090878,7393084.0,272852.24344668107,13143228.0,964210.5537360249
3071341200078100036,17339134.0,2933267.2747589373,16582567.0,1367137.0862003411,2743078.0,468700.76517992985,13767914.0,1130500.4290386841
3071341200078100058,3636813.0,1063836.6876019891,4885310.0,488085.4410102021,556595.0,162824.18306405857,4141241.0,413526.14483103814
3071341200078100091,68056847.0,6280568.348835745,53620782.0,3007318.213630444,13147632.0,1270186.4029705683,45673978.0,2552681.728640799
3071341200078100097,4868322.0,811416.9614295261,4846850.0,194161.3424163673,921588.0,150975.10676802183,4019469.0,159722.44097722677
3071341200078100109,12003296.0,128882.08933824304,5217181.0,59240.30924981147,1962037.0,36614.14177843902,4329114.0,46020.13949507624
3071341200078100111,14771535.0,154807.31524528877,6693144.0,74541.05034683074,2419688.0,45848.391803682964,5551758.0,57324.20549539748
3071341200078100115,10370741.0,105626.90777254589,4706342.0,51218.11198800213,1678281.0,32426.828404824264,3884657.0,39374.364378906954
3071341200078100128,67882315.0,710656.5461242945,30463687.0,330854.447969337,10651440.0,197690.68673397048,25975634.0,259952.83013306174
3071341200078100133,34567127.0,401455.506191984,15583823.0,172104.41718080733,5871394.0,111801.03071423253,13138213.0,134695.21044848065
3071341200078100135,67594431.0,744254.6904193495,28478840.0,308787.88619381236,10097304.0,185363.5332260048,24347404.0,246244.73688485063
3071341200078200028,7167047.0,1384026.244504392,8341538.0,682634.5153758202,1162984.0,225150.955191136,6840796.0,561937.9607592577
3071341200078200039,6942900.0,1426845.3864488937,7368410.0,642233.1675386237,1151848.0,236839.66195708132,6175986.0,535304.9035598581
3071341200078200076,7229516.0,1508027.269419569,7429846.0,667886.2166974439,1316492.0,274784.8088998677,6337474.0,566570.7146125066
3071341200078200099,15979972.0,144538.19180859072,5314160.0,50825.54868348073,2987612.0,39556.14474071315,4544356.0,40292.83857478925
3071341200078200123,100328444.0,1079259.0618765461,44636135.0,492674.38322851434,16706708.0,320690.3541626142,36937686.0,378960.76127093576
3071341200078200128,89072359.0,937556.2666149872,39789861.0,439791.0244064967,15432214.0,291130.32013715914,32933438.0,337264.4036954431
3071341200078200130,130813175.0,1452748.6285863773,57453103.0,638712.8189970411,21180960.0,398025.2566708093,47692638.0,490069.0059164787
3071341200078200135,154520465.0,1633292.2768037673,68834861.0,750091.2983199083,25109931.0,471990.6819124513,57956703.0,588433.2440763225
3071341200078200144,18515148.0,199361.6666949771,8302312.0,89355.41815163413,2809488.0,52755.65620261834,7070854.0,73221.75951457395
3071341200078200150,17261126.0,449199.24612519506,7949990.0,88238.24078997759,2744381.0,94414.15625892805,6749064.0,68916.15596586168
3071341200078200162,13488878.0,141836.82164970858,5764102.0,61384.00909885534,2306960.0,42603.682963418774,4933708.0,50588.26414337053
3071341200079100071,208358619.0,1490829.5329575043,80044708.0,767489.8914003967,47843477.0,632231.1455563599,69987079.0,642748.6820782701
3071341200079100076,107424327.0,853819.762336661,40846808.0,419451.9313861203,38051912.0,466604.08904683427,36407456.0,341938.0567777641
3071341200079100077,118719873.0,845352.479495121,46495389.0,411769.07542782475,23779614.0,291883.20509539265,40286857.0,333029.28777248156
3071341200079100084,28506271.0,227031.885705398,11965745.0,128997.36525567893,11274029.0,142499.89581982922,10480084.0,103091.18663730053
3071341200079100086,64403756.0,393589.18873956834,27113770.0,235012.04719210573,18623497.0,278796.4927535202,23622115.0,190032.95724266075
3071341200079100090,244207696.0,1893870.3719709623,91167342.0,1136191.0714742942,45626874.0,671323.6109294357,82993707.0,961349.786393405
3071341200079100091,217981362.0,1697662.6887093578,79866557.0,981576.349000634,39335673.0,574219.4926546528,72247906.0,810576.2941027588
3071341200079100094,217189266.0,2075584.797231886,84961662.0,906266.0348037377,38176702.0,681839.4958072361,75313953.0,792064.3844025441
3071341200079100095,44831436.0,456067.12646569556,17505374.0,182163.68546036864,8213912.0,149234.05399084263,15335575.0,156756.9609820056
3071341200079100099,71173386.0,652440.2411026745,28140383.0,289224.4875111484,13372291.0,234698.29973634542,25859891.0,319165.40971930337
3071341200079200066,154048856.0,1025503.3359817524,39690951.0,408813.8361168196,112832876.0,1075458.9447871689,40443357.0,357449.495634161
3071341200079200073,83143337.0,607854.137108517,33760343.0,303157.8803775568,21385642.0,289478.13126758515,29293688.0,246917.8807294923
3071341200079200081,69541219.0,482253.4186643974,23498171.0,238302.20436844975,30795390.0,313120.3151933443,22085913.0,198636.20874484704
3071341200079200087,73797824.0,597578.2223659244,27227453.0,282000.1951296833,21273605.0,288188.2689090095,23833034.0,226875.68148825417
3071341200079200088,397287007.0,3027598.446445219,152574917.0,1779164.878655135,108300153.0,1344348.5981158605,130910390.0,1231558.551871538
3071341200079200103,63694772.0,502698.0990687152,24226262.0,250659.19195461742,23087346.0,287966.1141497459,21759854.0,207163.00575760394
3071341200079200122,388908571.0,3558173.2437762786,162227679.0,2120902.907664045,154574919.0,1942076.7151850634,138450423.0,1562276.0142503688
3071341200079200126,187784728.0,1981319.5349212042,49500166.0,487260.47382142243,30839951.0,432584.7187705125,42633942.0,390768.55497705756
3071341200079200127,31459842.0,265788.5713794056,12777964.0,138707.33639576822,10286859.0,136359.1429237507,11245868.0,112445.09806072035
3071341200079200136,45648727.0,317921.7790079642,19215197.0,163378.52100036363,13663507.0,214571.8403806508,16586181.0,136291.175350969
3071341200079200155,39891338.0,454105.79778657673,14758249.0,190273.55692656542,7276172.0,120401.8416372045,12561699.0,149221.2160043666
3071341200079200173,74188059.0,594953.3171231177,30232051.0,372846.1589258488,16089552.0,245600.3883193705,26439475.0,309157.4174398954
3071341200079200183,111149127.0,1073053.3710633991,44147674.0,462128.96252609603,21582436.0,382587.9493832423,38716323.0,384710.52065257845
3071341200079200184,68914679.0,568017.8600273231,28108313.0,360760.6663226457,11040044.0,166608.41761640203,24042277.0,288776.87833123514
3071341200079200189,60912851.0,465761.85992016364,25020286.0,307546.42797854653,11361112.0,170088.48030799447,21407726.0,242408.13879586593
3071341200079200194,27576532.0,240183.08290592898,10368042.0,125419.20567315168,5839916.0,86519.92093676256,9018105.0,102237.15603190305
3071341200079200234,13575225.0,130013.67020826178,5463571.0,56710.14592275491,3180317.0,58096.43613817163,4669871.0,46545.94130987756
3071341200079200235,33183026.0,267737.32939265814,13714324.0,165163.78308149267,7914837.0,121590.17005251604,11889977.0,133226.77286287956
3071341200079300011,37207291.0,282090.60440702364,9461674.0,99491.14923479246,30632576.0,343006.4312761197,9505389.0,88682.17160032538
3071341200079300012,33425854.0,271468.621919606,7632289.0,80965.09497741499,27662421.0,353857.2464536991,7915859.0,73129.38221783981
3071341200079300013,80722037.0,690409.4823689205,19955137.0,204416.038803372,67944831.0,840396.7998738885,20307416.0,194713.79759782064
3071341200079300014,74749329.0,545794.2105744032,18143338.0,189081.38411570626,62675379.0,654759.7181336284,18635601.0,168340.96250178973
3071341200079300015,101498552.0,698036.3560152764,25068193.0,258009.07904362504,85685563.0,829732.3519533598,25779244.0,229455.39484378166
3071341200079300016,31614254.0,260906.49844908115,7393383.0,74058.8795034842,25735885.0,259858.49720200288,7603573.0,68043.89765005952
3071341200080100009,17772185.0,134266.04295889608,4970884.0,50913.07321529449,8798427.0,103646.96596859873,4764789.0,45794.161870396565
3071341200080100036,156674809.0,1500331.1463908,59248934.0,600146.4088015412,29667727.0,442988.79482232186,52501050.0,498805.6764181593
3071341200080100042,19835055.0,153642.62042313596,6115787.0,56065.53654328961,5554705.0,67406.35470815837,5520338.0,44745.73467958888
3071341200080100043,70573420.0,705927.8188500459,28751316.0,285961.4636286425,13355544.0,209195.8307730593,25222236.0,235208.38738954943
3071341200080100045,38600987.0,256495.41121343058,14406394.0,122052.59034339787,8809278.0,92411.90426879126,12756127.0,100384.21457740778
3071341200080100046,103044965.0,653826.8435837927,37637937.0,329544.9477273519,27581549.0,328324.508108938,33725296.0,272080.78534138575
3071341200080100054,139908677.0,1059306.5943675716,49214918.0,518854.5484936263,54819726.0,646180.065883015,44739298.0,437314.7843843348
3071341200080100055,119058596.0,797774.7142375053,47701740.0,425876.0906354004,25503643.0,333557.8321697498,41988284.0,344767.12453596946
3071341200080100057,29523614.0,250868.8733316263,13553980.0,138314.82445576065,5081188.0,79954.14238937106,11705555.0,111818.35299060875
3071341200080100062,59350649.0,427182.408486829,25104276.0,233454.80604638997,10603717.0,141424.77536904643,22173907.0,190265.81625576445
3071341200080100069,34519623.0,325277.9274891095,16169678.0,161326.20633752647,5595691.0,87212.31074837256,14218243.0,135878.8360415767
3071341200080100070,30184207.0,185054.9743972403,13999253.0,103929.06983120929,6107888.0,69757.89531621756,11987298.0,83215.66218607721
3071341200080100087,53203717.0,333993.98205007066,23050595.0,167279.55035852862,11554659.0,129196.87822473844,20285481.0,135548.70083989232
3071341200080100093,166690571.0,1081986.9070476121,69239281.0,535141.3028246007,38276076.0,441911.5275619611,60316271.0,437245.5109472248
3071341200080100103,120256025.0,1055868.204194951,49404022.0,515908.35271669895,35341986.0,516536.7233998233,43122937.0,430619.2762829113
3071341200080100128,126972366.0,758570.3894330795,53865331.0,407728.52171766554,26996563.0,317625.356170259,47109896.0,330963.3716522804
3071341200080100145,48472215.0,393823.35192494886,18680756.0,171573.17524289966,9741198.0,131681.45904959255,15819511.0,138588.09698229705
3071341200080100149,318994963.0,2177428.483103087,142050275.0,1193744.5715307035,67683702.0,866791.4947397968,122827348.0,979807.6343698837
3071341200080100152,316388452.0,2148426.7831574664,139917358.0,1037029.2236325775,63109510.0,788884.9529565203,123787926.0,851001.2964892249
3071341200080100156,156708517.0,1037803.018677961,75901623.0,749693.5455076147,29312404.0,367908.18917695637,67817090.0,673796.5443877585
3071341200080100168,50738728.0,520208.9677305074,22726412.0,213055.71876336916,9670720.0,186054.4408895689,20237011.0,175150.7813642113
3071341200080100171,54779471.0,509808.5021276712,24712425.0,305984.7675572657,9540309.0,134165.59187863907,21294811.0,248270.4450209831
3071341200080100179,306990887.0,3122069.539321744,100692558.0,836380.9507448308,47338187.0,700912.4519567062,86549980.0,665031.7341135954
3071341200080100188,65867502.0,637739.706969937,28089906.0,253757.6975363121,12356103.0,225375.0026457667,24544341.0,203941.14173720306
3071341200080100197,131619332.0,1093443.7971770302,53845499.0,668613.9387009379,26408739.0,404012.1002916163,47330219.0,557398.5005862596
3071341200080100199,89239987.0,757891.1311430509,39202471.0,306446.2367178811,15264193.0,223513.05846164378,33709144.0,257013.42735349858
3071341200080100214,157620505.0,1478386.427092079,63904332.0,564414.6042514228,31740722.0,564226.8880084328,57009716.0,470586.9972200899
3071341200080100217,92261333.0,898600.2849497551,36972805.0,322546.4280346457,18561426.0,335492.8695682984,32874514.0,271149.3587085895
3071341200080100222,85208497.0,807053.7447740616,34562122.0,307049.96761935204,17585319.0,314987.6875265515,30486298.0,251010.9660723859
3071341200080100225,52167741.0,431609.71556879964,24151171.0,315086.5664132617,7988880.0,116881.0140158061,21430431.0,247777.78444618522
3071341200080100226,91997957.0,866594.8480238321,39104174.0,349708.52778749564,14040810.0,256757.93890729835,34640264.0,278751.89020924724
3071341200080100228,15027248.0,146800.4630315536,6395726.0,55698.56986006146,2237767.0,40599.57805156187,5665764.0,46135.75660192694
3071341200080100229,109633183.0,976220.2663044643,48654494.0,569611.5311091822,17706006.0,237929.6205708628,43878319.0,475095.86603811575
3071341200080100233,53777085.0,438758.77058667946,25223415.0,327371.0602888332,8583280.0,129299.36956848345,22300645.0,264247.2543679003
3071341200080100237,64005989.0,600857.7039190682,26937134.0,242009.22098720266,9609044.0,170738.27864408045,23835149.0,194410.82628363802
3071341200080100241,81752008.0,772651.3550250994,34808277.0,311321.7522301721,16767983.0,301669.56649583427,30486316.0,246585.75892850355
3071341200080100246,46466607.0,428503.7970494229,20355324.0,261315.71759804786,7563016.0,114564.10636223432,18043220.0,213781.12769504008
3071341200080100250,35623641.0,294689.6999998887,14582560.0,179813.442171902,7872276.0,115415.9637035848,12941592.0,150372.48640576392
3071341200080200064,30607799.0,227159.36633703957,7411077.0,78365.24743024156,23608087.0,276060.8721827702,7611670.0,72301.01042174548
3071341200080200073,108214177.0,739315.2188347429,40016236.0,358194.4647087874,25524597.0,317675.19610946,35648598.0,291745.12522258854
3071341200080200074,57947782.0,421464.40603531594,25008224.0,226426.4157585014,10614223.0,139006.52137143808,21694598.0,184302.6542135148
3071341200080200079,58039212.0,400248.08059353515,20621645.0,187651.06331509765,13800296.0,166054.43528287785,18369070.0,153872.3231608198
3071341200080200084,17041739.0,92465.46683675387,6541876.0,46918.81735043869,4533900.0,44228.256613075115,5773397.0,38589.98012504846
3071341200080200091,81654051.0,620213.674793327,32032913.0,287414.6469488666,19985028.0,260310.35904075962,28236503.0,235373.9156633775
3071341200080200109,198768535.0,1212161.793009709,83976494.0,636912.8111618332,49673308.0,548856.3035439234,73635538.0,524695.386707729
3071341200080200115,14032809.0,90525.1132437475,6222011.0,56019.5615160001,2612332.0,31369.525183100763,5446176.0,45003.87128568081
3071341200080200124,53060127.0,390033.3432712348,22456018.0,207305.00321141808,8799601.0,117794.899092391,19972597.0,171409.2924752366
3071341200080200127,21789169.0,242396.78703135304,9821551.0,94900.42130216764,3352558.0,49798.898630872485,8564017.0,77545.87119108051
3071341200080200128,40014650.0,342883.305701412,18263929.0,183955.1905991754,6349907.0,103551.89560586859,16151239.0,150127.2137344571
3071341200080200147,24157496.0,163195.24184008664,10014408.0,77044.49537864033,5837431.0,73528.49570902233,8809437.0,63339.00262619554
3071341200080200165,88152377.0,530301.6067379873,40706637.0,282224.073329218,17886907.0,199370.77678404085,35115463.0,233825.28105598956
3071341200080200178,139329723.0,840213.0382794038,59086499.0,466577.9948146199,27584171.0,301050.0116809543,51695817.0,375543.6666565885
3071341200080200190,16313253.0,115750.0543048676,6860930.0,63321.32112251228,2581555.0,33659.22415704999,6025471.0,51089.48310258787
3071341200080200197,37445515.0,270025.41960224404,15676710.0,146571.17642689974,6275754.0,85767.28363119392,13779626.0,116389.46344731469
3071341200080200232,28728595.0,246473.1811381273,13716894.0,141097.84148353105,4728576.0,73916.56757449488,12125203.0,115519.98362767557
3071341200080200255,36387266.0,316997.53135659907,15089350.0,141914.52777573484,5726029.0,78814.8569276998,13357807.0,116266.48710765482
3071341200080200258,58413556.0,355830.154212388,26873457.0,199475.23222110287,11380240.0,133581.03608559456,22939319.0,163338.521476082
3071341200080200263,175025418.0,1067607.2605075059,74852635.0,578060.9285256491,36406045.0,431434.6918715624,65070428.0,469725.74120168306
3071341200080200279,126894572.0,755890.6702562006,58907385.0,439665.3952216031,27654257.0,313572.27793599246,50387671.0,362572.18174805655
3071341200080200281,49498936.0,402600.8037050045,20810302.0,221857.18605132442,18865369.0,251245.7554935296,18142890.0,181466.4921171943
3071341200080200285,27769152.0,195880.75984610352,11832766.0,110665.18564113352,5332445.0,74953.04828273074,10254103.0,86996.71242190832
3071341200080200288,49231038.0,338740.9916982909,21399934.0,189881.0086854684,9807569.0,118506.29245199835,18724174.0,154987.3737177683
3071341200080200295,52476202.0,380172.7611566313,23025082.0,204318.2086499131,10987697.0,150193.2503585348,19887236.0,165981.7250305006
3071341200080200328,16054928.0,168837.33759087772,7449252.0,71994.15625016787,2925381.0,57332.876032407374,6352848.0,57394.62733465617
3071341200080200344,82789415.0,634068.3961327644,38745538.0,322212.1336693225,14175904.0,197455.00424251397,32646995.0,262666.9622821507
3071341200080200354,40177102.0,471104.6130679348,16045218.0,153062.2708742201,6857722.0,128215.06879958935,13849219.0,123656.21874527622
3071341200080200376,72626549.0,711813.8308306973,31507696.0,281442.62243891915,14807025.0,280735.57781121077,27761327.0,232957.76383084327
3071341200080200422,30314112.0,282068.33018309926,13599035.0,178784.34703396587,5038997.0,76703.97041904196,11794349.0,145706.6858573465
3071341200080200456,38742927.0,362568.49051134463,15938066.0,139314.34487752122,7833347.0,140789.7782968974,14239294.0,117262.01314512687
3071341200080200457,281055385.0,2036183.8757628049,129275509.0,1160387.1884468226,48687710.0,645540.3561672881,114014021.0,959785.8758856589
3071341200080200458,132401483.0,950419.078284109,57832125.0,474060.7496800335,23883719.0,327978.5879468555,50717300.0,392722.22820903244
3071341200080200464,34502102.0,270661.9107137545,16009960.0,205607.0607060802,5318726.0,76943.48549625056,14114720.0,164513.65261701203
3071341200080200473,31963414.0,249934.56934571697,14634450.0,186262.69965568415,4963564.0,73422.6493031874,12844885.0,146997.65088742613
3071341200080200474,61915499.0,642382.91076298,27012479.0,245647.88532746083,11614134.0,209973.83249688812,23368292.0,198671.79226521356
3071341200080200482,72766462.0,571127.2463223822,32127584.0,373722.3959255041,12660878.0,169971.72882626537,28661656.0,312850.2664631156
3071341200080200507,64239092.0,620719.2166202811,27261666.0,241909.12157747982,13550435.0,242058.20438948274,23818084.0,197153.0488433141
3071341200080300001,17614749.0,116573.65736488302,4903448.0,51681.56948877269,9721124.0,107657.69297438269,4732753.0,45002.64345304422
3071341200080300008,21699027.0,156464.14380044825,6759131.0,71573.66175805707,11692617.0,122242.35418133468,6306328.0,60642.77804461458
3071341200080300009,43095955.0,307452.4566851168,13225854.0,140505.1791845008,24931988.0,286969.2285635746,12492354.0,121731.29451798041
3071341200080300010,90681322.0,645686.3732985425,28293522.0,298057.28535210114,53101131.0,542592.9403679596,26704608.0,253464.69671560265
3071341200081100046,104764762.0,888109.2542033463,48309509.0,476001.19111268426,21822507.0,343107.0018470157,41122337.0,380110.9995760019
3071341200081100047,214144284.0,1859578.3394044845,100869984.0,995907.194801172,42698148.0,668169.3433128186,85030746.0,800452.5380600987
3071341200081100049,35263835.0,271624.9271096443,17899380.0,213938.48544713794,6376497.0,88349.81877715638,15172921.0,176190.95805235385
3071341200081100050,217466539.0,1807451.5645940627,94760193.0,915663.9456220971,48518320.0,733757.613623044,81558207.0,735898.7847317352
3071341200081100051,153479346.0,1247538.5005428968,65128692.0,631186.9278965743,30450876.0,452482.286699238,56727134.0,506602.5718872788
3071341200081100056,77465716.0,624060.7339940494,34127368.0,336751.3686159352,15520138.0,237970.41761913523,29427275.0,263509.87950519274
3071341200081100061,72878183.0,500473.0238771705,34684285.0,394091.5693952267,14054767.0,183551.34605899613,30002422.0,313717.03828753816
3071341200081100064,138897647.0,1247452.5078826246,63876149.0,627431.7568078609,26958294.0,429831.6954920813,54133910.0,508636.39237341034
3071341200081100065,180221575.0,1319215.8892871551,90508541.0,1030867.3280396878,31076541.0,395122.6602734387,77305191.0,809723.9799429069
3071341200081100067,286678303.0,2315687.3123838687,120398982.0,1159126.555127343,56886412.0,849133.8745055215,105270425.0,914429.2369149646
3071341200081100070,85266739.0,711521.5089220457,37498679.0,359695.6756630425,18567552.0,282084.5169473818,32350826.0,284074.15158675873
3071341200081100073,241955568.0,1925619.436228741,109079451.0,1060926.699261412,47629731.0,717677.9376385954,93834269.0,825557.7573272907
3071341200081100075,123909094.0,908247.4161653046,57311289.0,664488.8832147607,23867358.0,325401.0133163027,49952231.0,519667.66707768984
3071341200081100076,176505800.0,1285291.1044348946,87665393.0,1015598.4795809841,33914113.0,449583.9516371317,74876907.0,785847.4687232897
3071341200081100080,354011072.0,2601341.8732858,172171041.0,1440751.895603042,67375798.0,864651.5990235463,146688383.0,1169890.9062233577
3071341200081100086,269353276.0,1842276.8026767941,126665832.0,1430499.0773524907,52320258.0,680764.3048787712,110720893.0,1128476.3737553866
3071341200081100087,99312271.0,679224.1844274935,45471094.0,513769.03073216183,19863248.0,264525.7668885434,39351552.0,405935.3367535521
3071341200081100091,129577898.0,995555.573467047,63278087.0,747953.2737736423,21427523.0,292933.60873550235,54885597.0,598510.9214788951
3071341200081100092,138380757.0,1058881.582690403,59604961.0,560813.6709725307,28199869.0,420163.8433597566,52209882.0,447118.65597257833
3071341200081100094,21724082.0,175252.04695031472,9710752.0,94598.58714761116,3955727.0,60866.88890529454,8470636.0,76736.25651506464
3071341200081100099,66537894.0,486047.3347830217,30849895.0,351558.77846101794,12178894.0,161340.22750672686,26817150.0,279061.7800556246
3071341200081100100,58479216.0,459495.364713883,26357458.0,252520.71139462446,11224152.0,168666.2019785882,23057006.0,201354.59683317447
3071341200081100103,101899354.0,830243.5144158665,43400247.0,407228.9881014949,20957258.0,318903.89585316915,38095700.0,324837.6965422327
3071341200081100109,11926284.0,92055.61035934079,5097131.0,48604.274734922816,2480068.0,36146.756613658035,4434610.0,37101.69156294853
3071341200081100112,62683760.0,445504.7298726973,29680948.0,337392.3328223072,10626104.0,139474.97981031387,25626862.0,262797.2206585681
3071341200081100113,86377531.0,705389.1887553998,37017303.0,352153.8701447392,17720103.0,267979.28105178225,32376798.0,282222.1749206413
